name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Atlantic Ocean,0.7,0.4,0,0,0,0,0,0,0,0
Morning View,0.5,0,0.25,0,0,0,0,0,0.25,0.5
Street Life,0,0,0.5,0.4,0,0,0,0,0,0
School Playground,0,0,0,0,0,0,0,0.4,0.4,0
Canteen,0,0,0,0.35,0.5,0.35,0,0,0,0
Playing Tonight,0,0,0,0,0.35,0,0.55,0,0,0
