name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Bonfire Under The Falling Snow,0,0.4,0,0,0,0,0,0,0,0.4
Close Encounter,0.45,0,0,0,0.2,0.2,0,0,0.4,0
Polar Night,0.3,0.4,0.35,0,0.35,0.35,0,0,0,0.35
Mourning Wolves,0,0,0.4,0,0,0,0.35,0.35,0,0.3
Wolves Pack,0,0,0,0,0.4,0.4,0,0,0.2,0
Just Curious,0,0.35,0,0,0,0,0,0,0.45,0.3
Arctic Life,0.4,0,0.6,0,0,0,0,0,0,0.4
