name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Neural Hack,0,0,0.4,0,0,0,0,0,0,0
Neural Hack,0,0,0.4,0,0,0,0,0,0,0
Pulsatron,0.35,0.35,0.35,0,0,0,0,0,0,0
Dreamesque,0,0,0,0.35,0.35,0,0,0,0,0
Sinescape,0,0,0,0,0,0.35,0.35,0.35,0,0
Jammer,0,0,0,0,0,0,0,0,0.35,0.35
Sci-Fi,0,0.3,0,0,0,0.4,0,0,0.2,0
Trance,0,0,0,0.2,0.2,0.4,0.3,0.3,0,0
No Avail,0,0.3,0,0,0,0,0.4,0,0,0
Neural Drops,0.4,0.4,0,0,0.3,0,0,0,0.3,0.4
