name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Morse Contest,0,0,0,0.3,0.4,0,0.,0,0,0
SSB Contest,0,0,0,0,0,0.4,0,0,0,0
Spaceship,0.5,0,0,0,0,0,0,0,0,0
FSK,.3,0.45,0.35,0,0,0,0,0,0,0
Radiophonic Workshop,0,0,0,0,0,0,0.4,0.15,0,0
Air Surveillance,0,0,0,0,0,0,0,0,0.25,0.5
Lost In Space,0.5,0,0,0.5,0,0,0,0,0,0
Modem,0,0,0.4,0,0,0,0,0,0.4,0
