name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Shishi Odoshi,0,0,0,0,0,0,0.4,0.7,0,0
Bamboo Garden,0,0.4,0.5,0.3,0.4,0,0,0,0,0
Distant Waterfall,0.5,0,0,0,0,0,0.35,0,0,0
Japanese Summer,0,0,0,0,0.3,0.3,0,0,0.5,0
Quietude,0,0,0,0,0,0,0.4,0,0,0.5
Lonely Bird,0,0,0.35,0.3,0,0.5,0.4,0.4,0,0
Wildlife,0.4,0,0,0.4,0.4,0.4,0,0,0,0
