name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Engine Idle,0.7,0.5,0,0,0,0,0,0,0,0
Cosmic Work In Progress,0.4,0.8,0,0,0,0,0,0.3,0,0
Inner Voices,0,0,0.4,0.3,0,0.3,0.3,0,0,0
Serenity,0,0,0,0,0.35,0.45,0,0,0.35,0
Inside the Spacecraft,0.5,0,0,0,0,0,0,0.4,0,0
Floating,0,0,0,0,0,0,0,0,0.35,0.45
Timeless,0.7,0,0,0,0,0,0.4,0,0,0
