name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Still Dry,0.5,0.5,0,0,0,0,0,0,0,0
First Drops,0,0.5,0.5,0.5,0,0,0,0,0,0
Getting Wet,0,0,0,0.5,0.5,0.5,0,0,0,0
Midnight Rain,0,0,0,0,0.45,0.45,0.45,0.45,0,0
Almost Gone,0.3,0,0,0,0,0,0,0,0.35,0.5
Full Mix,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
