name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Opening Scene,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5
Greek God,0,0,0.5,0,0.5,0.5,0,0,0.5,0.5
Ode to the CS-80,0,0,0,0,0.5,0,0.5,0.5,0.5,0.5
Time to Retire,0.5,0.6,0,0.5,0,0,0.5,0,0,0
Dystopia,0.5,0.6,0,0.4,0.7,0,0,0.5,0,0.5
