name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Still Dry,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0
First Drops,0.4,0,0.4,0,0.4,0.4,0,0.4,0,0
Getting Wet,0,0.4,0,0.4,0.4,0.4,0.35,0.35,0.3,0.2
Calm Storm,0.5,0.35,0.35,0.35,0.35,0.35,0.4,0.45,0.45,0.35
Summer Rain,0.4,0.4,0.4,0,0,0,0,0.4,0.4,0.4
Almost Gone,0,0.4,0,0,0.4,0,0,0.2,0.35,0.35
Distant Rumble,0.8,0.5,0.4,0.3,0,0,0,0,0,0
