name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Ritual Drums,0.5,0,0.6,0,0,0,0,0,0,0
Pilgrims,0,0.5,0,0.25,0.5,0,0,0,0,0
Prayers in the Wind,0,0,0,0,0,0,0,0.4,0.4,0.3
Water Pavillon,0,0,0,0,0,0.4,0.4,0,0,0
Shrine Garden,0.2,0,0,0,0,0.3,0.3,0.3,0.3,0.5
