name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Insects,0,0,0,0,0,0,0,0.4,0.4,0.4
Birds,0,0,0.2,0.2,0,0,0.5,0.1,0.1,0.1
Gibbon Call,0,0,0.2,0.2,0,0.5,0,0.1,0.2,0.2
Frog Time,0,0,0,0.29,0.5,0,0.21,0.14,0.24,0.14
Gentle Rain,0.25,0.25,0.25,0.35,0.35,0.35,0.25,0.25,0.2,0.2
Getting Wet,0,0.44,0.33,0.25,0.18,0.15,0.18,0.25,0.20,0.10
Rainy Season,0.6,0.4,0.4,0.3,0.2,0,0,0,0,0
