name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Floating,0,0.35,0,0.35,0,0.35,0,0.35,0,0
Deprived,0,0,0,0,0,0.18,0.3,0.38,0.3,0.18
Metaphysical,0.7,0.35,0,0.35,0,0.35,0,0.35,0,0.35
Celestial,0,0,0.4,0.4,0.4,0.4,0,0,0,0
Amnesia,0,0,0.44,0,0.44,0,0,0,0.27,0.14
Nothingness,0.55,0.46,0.29,0.17,0.11,0.17,0.18,0.18,0.16,0.24
Blackout,0.5,0.5,0.5,0.42,0.3,0.15,0,0,0,0
Infrasonic,0.9,0.5,0,0,0,0,0,0,0,0
