name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Eastern Plucks,0.3,0.3,0.3,0.3,0,0,0,0,0,0
Chinese Harp,0,0,0,0,0.3,0.3,0,0,0,0
String Quartet,0,0,0,0,0,0,0.3,0.3,0.3,0.3
River and Mountain,0,0.35,0,0,0,0,0,0.35,0,0
Home of the Panda,0,0,0.4,0,0,0.3,0,0,0.3,0
The Great Wall,0.3,0,0.3,0,0,0.4,0,0,0.3,0.3
