name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
pairs,0,0,0,0,0.35,0.35,0,0,0,0
in-phase,0,0,0,0,0.4,0,0,0,0,0
out-of-phase,0,0,0,0,0,0.4,0,0,0,0
Monaural,0.3,0,0.3,0,0.3,0,0.3,0,0.3,0
Ultra Wide,0.25,0.25,0.30,0.30,0.30,0.30,0.25,0.25,0.2,0.2
Black Noise,0.4,0.35,0,0,0,0,0,0,0,0
Brown Noise,0,0,0.4,0.35,0,0,0,0,0,0
Pink Noise,0,0,0,0,0.4,0.35,0,0,0,0
White Noise,0,0,0,0,0,0,0.4,0.35,0,0
Violet Noise,0,0,0,0,0,0,0,0,0.4,0.35
