name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Circularity,0.45,0.2,0.2,0.2,0.45,0,0,0.3,0,0
Timeless,0.45,0.4,0.35,0.3,0,0,0,0.3,0,0
Chinese Breeze,0.45,0.3,0.25,0.25,0,0.45,0,0,0.25,0.25
Two Flutes,0,0,0.2,0.2,0,0.41,0.4,0.25,0,0
Floating,0.55,0.35,0.35,0,0,0,0,0,0,0
Ohm,0.35,0,0.4,0,0,0,0,0.3,0.3,0
Calm,0.35,0.23,0.28,0.31,0.34,0.35,0.34,0.32,0.28,0
