name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Echoes,0.4,0,0,0.4,0.4,0,0,0,0.4,0.4
Reverie,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Tranquil,0,0.4,0.4,0,0,0,0,0,0,0.4
Power of Two,0.4,0,0,0,0.4,0,0,0,0.4,0
Dark Keys,0.4,0.4,0.4,0,0,0,0,0,0,0
Bright Keys,0.4,0,0.4,0,0,0.4,0.4,0,0,0.4
Minimal,0,0.6,0,0,0,0,0,0,0,0.6
Torley,0.6,0,0,0.6,0.4,0,0,0,0.4,0
St?phane,0,0.5,0.4,0,0,0.4,0.4,0.4,0,0.4
