name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Dark Times,0.4,0.4,0,0,0,0,0,0,0,0
Binaural Bell,0,0,0.4,0.4,0,0,0,0,0,0
17 December 1944,0,0,0,0,0.4,0.4,0,0,0,0
Alpha & Omega,0,0,0,0,0,0,0.4,0.4,0,0
Singing Bell,0,0,0,0,0,0,0,0,0.4,0.4
Singing Room,0.4,0.3,0.0,0.15,0.2,0.2,0.2,0.3,0.4,0.0
Silence Excerpt,0.2,0.35,0.1,0.05,0.25,0.05,0,0.4,0.3,0.2
