name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Ocean Quiet,0,0,0.4,0,0,0,0,0,0,0.35
In Mobilis Mobile,0.4,0,0,0.3,0,0,0,0,0.3,0
Overnight,0.35,0,0.35,0.25,0,0.20,0.20,0.20,0.20,0.15
Summer Storm,0.3,0.58,0.3,0.3,0.19,0,0.29,0.3,0,0.3
Rough Sea,0.35,0.43,0.4,0.34,0.28,0.21,0.21,0.26,0.29,0.34
Squeaks,0,0,0,0,0,0,0.3,0.3,0,0
Holds,0.5,0,0,0,0,0,0,0,0.3,0.1
Thunderstorm,0.4,0.6,0.4,0.3,0.3,0.3,0.3,0.23,0.14,0.06
