name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Overture,0,0,0.3,0,0.35,0.35,0,0.29,0.3,0
Church Bells,0,0.3,0.6,0,0,0,0,0,0,0
The Sacristan,0,0,0,0.2,0.4,0,0,0,0,0
Ceremony,0,0,0,0,0,0.35,0.47,0,0,0
Farewell,0,0.45,0,0,0.36,0.35,0,0,0,0
Messes Basses,0,0.3,0,0,0,0,0,0.32,0.32,0
Alone,0.8,0,0,0,0,0,0,0,0,0.3
Rehearsing,0,0,0.3,0.4,0,0,0,0,0,0.3
End Time,0.8,0.4,0,0,0,0,0.5,0,0,0.3
