name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Waiting for the Thunder,0.5,0,0.35,0,0,0,0,0.359,0,0.35
Vocal Serenity,0,0,0.35,0.35,0.35,0.35,0.35,0,0,0
The Healer,0.4,0.4,0,0,0,0,0.4,0.4,0.45,0
Piano Progression,0,0.45,0.37,0.29,0.21,0.13,0,0,0,0
Wind & Chimes,0.5,0,0,0,0,0,0,0,0,0.4
Instrumental,0.35,0.4,0.35,0.35,0.35,0.35,0.35,0.35,0,0.35
