name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Inferno,0.7,0,0.4,0,0,0,0,0,0,0
Static Machinery,0,0.5,0,0.3,0,0,0,0,0,0
Fine Mechanics,0,0,0,0,0.36,0.36,0,0.37,0.23,0.13
Cotton Glide,0,0,0,0,0,0,0.26,0,0.36,0.19
Steam Power,0,0,0,0,0,0,0.2,0.2,0.2,0.5
Foreman Office,0.5,0.3,0.5,0.25,0,0,0,0,0,0
