name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Rain Shower,0.3,0.5,0.3,0,0,0,0,0,0,0
Blackbird Alert,0,0.25,0.35,0,0.35,0,0,0.46,0,0
Hello Cuckoo!,0,0,0,0,0.22,0.23,0.48,0.25,0.23,0
Live Stream,0,0,0.4,0.4,0,0,0,0,0,0
Good Morning,0,0,0.25,0,0,0,0,0,0.5,0
Good Night,0,0,0,0.25,0,0,0,0,0,0.5
At Work,0.35,0,0,0,0.35,0.5,0.35,0,0,0.4
Only Birds,0,0,0,0.35,0,0,0.35,0.35,0.35,0.35
