name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Early Morning,0,0.3,0.25,0,0,0,0,0,0,0.4
Cascade,0,0.4,0.35,0,0.35,0,0,0,0,0
Creek,0,0,0,0.3,0.35,0,0.4,0,0,0
Babbling Brook,0,0,0,0,0,0,0.22,0.35,0.4,0
Almost Unreal,0,0,0,0,0,0,0,0,0.4,0.3
Calming,0,0.27,0,0.34,0,0,0.28,0,0,0
Walk with Me,0.62,0.26,0.21,0,0.3,0,0.24,0,0,0.2
Wooden Bridges,0.9,0.25,0.3,0,0,0,0,0,0,0
