name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Work In Progress,0.3,0,0,0.3,0.3,0,0,0,0,0
Demolition Man,0.15,0.15,0,0,0,0.3,0.3,0,0,0
Man at Work,0,0,0.2,0.2,0,0,0,0,0,0.5
No Unauthorized Access,0.35,0.25,0,0.25,0.35,0,0,0,0,0.25
Keep Out,0,0,0,0,0,0.3,0.2,0.4,0.3,0
Roaring Engines,0.3,0.3,0.3,0,0,0,0,0,0,0
Falling Apart,0,0,0,0,0,0,0,0.2,0.3,0
