name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Coastal Winds,0.45,0.3,0.45,0,0.3,0,0,0,0,0
Cliff View,0.4,0,0,0,0.5,0,0,0,0,0
Breaking Waves,0,0.35,0,0.35,0,0.35,0,0,0,0
Inner Loch,0,0,0,0,0,0,0.4,0.3,0,0
Shore,0,0,0,0,0,0.2,0.2,0.2,0.4,0
Salty Air,0,0,0,0.3,0.4,0,0.3,0.4,0.3,0
Irish Summer,0.33,0,0.33,0,0,0,0,0,0,0.45
Soaked,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0.45
