name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Good Tines,0.4,0.4,0.4,0.4,0,0,0,0,0,0
Nocturnal Mysteries,0,0.4,0,0,0.4,0.4,0,0.4,0.5,0
Beddy-byes,0,0.4,0.3,0,0.45,0,0.57,0.4,0.25,0
Under Cover,0.5,0.35,0.45,0.3,0.40,0.2,0.4,0.3,0.45,0
