name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Single Player,0,0.35,0.35,0.35,0,0,0,0,0,0
Beating Duo,0,0,0,0,0.35,0.35,0.35,0.35,0.35,0.35
Growling Trio,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Down Under,0.35,0.4,0.2,0.2,0.3,0,0.15,0.3,0,0.15
Haunting,0,0.3,0.45,0.2,0,0.3,0.2,0,0.3,0.2
Bright Sky,0.31,0,0.29,0.44,0.19,0.32,0,0.33,0.24,0
The Sub,0.5,0,0,0,0,0,0,0,0,0
