name,volumeZero,volumeOne,volumeTwo,volumeThree,volumeFour,volumeFive,volumeSix,volumeSeven,volumeEight,volumeNine
Deep Om,0,0,0,0.45,0,0,0.45,0,0,0
Himalayan Voices,0.11,0.23,0.31,0.41,0.42,0.42,0.34,0.24,0.1,0
Formant Song,0.5,0.4,0,0,0,0.4,0,0,0,0.4
Harmonic Drone,0.4,0.4,0.4,0,0,0,0,0,0,0
Mystical,0.4,0.3,0,0,0,0.4,0,0,0,0
Tibet Quatuor,0,0,0,0,0,0,0.4,0.4,0.4,0.4
Fullness,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
